"id","issue_id","body","created_at","updated_at","user_id","_fivetran_synced"
"1248364058","1371444129","BTW I know this is not your field anymore, but I push this change into master and the schedule in fivetran transformation is acting up.
Getting:

```
Execution Failure. dbt packages failed to install. The 'dbt deps' command had the following execution result: 
Command exit code: 2
stderr: 
Traceback (most recent call last):
  File ""/usr/local/lib/python3.8/dist-packages/dbt/clients/git.py"", line 65, in clone
    result = run_cmd(cwd, clone_cmd, env={""LC_ALL"": ""C""})
  File ""/usr/local/lib/python3.8/dist-packages/dbt/clients/system.py"", line 435, in run_cmd
    raise dbt.exceptions.CommandResultError(cwd, cmd, proc.returncode, out, err)
dbt.exceptions.CommandResultError: Got a non-zero returncode running: ['/usr/bin/git', 'clone', '--depth', '1', 'git@bitbucket.org:distrokid/fivetran-dbt-stripe.git', '66682aa22add127acad34de7b8f7fbf5']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/usr/local/lib/python3.8/dist-packages/dbt/main.py"", line 129, in main
    results, succeeded = handle_and_check(args)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/main.py"", line 192, in handle_and_check
    task, res = run_from_args(parsed)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/main.py"", line 239, in run_from_args
    results = task.run()
  File ""/usr/local/lib/python3.8/dist-packages/dbt/task/deps.py"", line 56, in run
    final_deps = resolve_packages(packages, self.config)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/deps/resolver.py"", line 131, in resolve_packages
    target = final[package].resolved().fetch_metadata(config, renderer)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/deps/base.py"", line 86, in fetch_metadata
    self._cached_metadata = self._fetch_metadata(project, renderer)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/deps/git.py"", line 93, in _fetch_metadata
    path = self._checkout()
  File ""/usr/local/lib/python3.8/dist-packages/dbt/deps/git.py"", line 79, in _checkout
    dir_ = git.clone_and_checkout(
  File ""/usr/local/lib/python3.8/dist-packages/dbt/clients/git.py"", line 137, in clone_and_checkout
    _, err = clone(
  File ""/usr/local/lib/python3.8/dist-packages/dbt/clients/git.py"", line 67, in clone
    _raise_git_cloning_error(repo, revision, exc)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/clients/git.py"", line 37, in _raise_git_cloning_error
    bad_package_spec(repo, revision, stderr)
  File ""/usr/local/lib/python3.8/dist-packages/dbt/exceptions.py"", line 735, in bad_package_spec
    raise InternalException(scrub_secrets(msg, env_secrets()))
dbt.exceptions.InternalException: Error checking out spec='None' for repo git@bitbucket.org:distrokid/fivetran-dbt-stripe.git
Cloning into '66682aa22add127acad34de7b8f7fbf5'...
fatal: unable to fork
stdout: 
16:27:41  Running with dbt=1.2.0
16:27:42  Encountered an error:
Error checking out spec='None' for repo git@bitbucket.org:distrokid/fivetran-dbt-stripe.git
Cloning into '66682aa22add127acad34de7b8f7fbf5'...
fatal: unable to fork
```

If you have any idea why it unable to fork it...","2022-09-15 16:52:53.000000 UTC","2022-09-15 16:52:53.000000 UTC","82036810","2024-08-07 21:43:48.420000 UTC"
"1248421811","1371444129","Hey @nbenezri no worries at all. Hopefully I can help.

What are the contents of your `packages.yml` file?","2022-09-15 17:53:43.000000 UTC","2022-09-15 17:53:43.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1248643739","1371618240","> Hey @fivetran-joemarkiewicz, everything looks good to me. I just had the same question I had in the source - and a reminder to update `packages.yml` before release as you've already commented for yourself :)
> 
> Do you intend to keep those `stripe_*` schema names for `integration_tests/ci/sample.profiles.yml`?

Thanks @fivetran-sheringuyen great call out, just updating those now!","2022-09-15 21:20:21.000000 UTC","2022-09-15 21:20:21.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1249007104","1371444129","```
packages:
  - package: fivetran/zendesk_source
    version: ["">=0.7.0"", ""<0.8.0""]
  - package: fivetran/zendesk
    version: ["">=0.9.0"", ""<0.10.0""]
  - package: fivetran/jira_source
    version: ["">=0.4.0"", ""<0.5.0""]
  - package: fivetran/jira
    version: ["">=0.8.0"", ""<0.9.0""]
  - package: fivetran/stripe_source
    version: ["">=0.7.0"", ""<0.8.0""]
  - git: git@bitbucket.org:<company>/fivetran-dbt-stripe.git
    revision: main
    warn-unpinned: false
```

It should work as both repo's (`fivetran-dbt-stripe`, and this one) in the same master repo. So the ssh key should work for both (it works for this one).
If I change to https it request user/pass.","2022-09-16 07:16:52.000000 UTC","2022-09-18 07:08:45.000000 UTC","82036810","2024-08-07 21:43:48.420000 UTC"
"1101432225","1206769216","Hi @johnf thanks so much for opening this issue!

I see exactly what you are talking about with postgres support for the macro is not possible at the moment. However, you do call out a good point with how dbt_utils handles this currently for postgres. To adjust this macro to allow for postgres support I believe all we would need to do is open a PR that adds a new `postgres__date_timezone(column)` section within the macro. Similar to how we have it for bigquery:
https://github.com/fivetran/dbt_stripe/blob/de061f7ac38f49b029b95e4dffe01becb930ff05/macros/date_timezone.sql#L7-L14

I noticed you mentioned you would be open to creating a PR on your end! We are always excited when people from the community want to contribute back to our packages. Please let me know if you would like to work on a PR to account for postgres compatibility in this macro. I am happy to help answer any questions you may have!

Otherwise, my team can tackle this issue in a future sprint. Let me know!
","2022-04-18 14:02:29.000000 UTC","2022-04-18 14:02:29.000000 UTC","74217849","2024-08-07 21:43:48.014000 UTC"
"1101824633","1206769216","PR ready to roll! :) ","2022-04-18 22:40:06.000000 UTC","2022-04-18 22:40:06.000000 UTC","42590","2024-08-07 21:43:48.014000 UTC"
"1102667648","1207523587","Thanks so much for opening this PR @johnf!! 🙌 

I will have someone from my team review this PR in the coming sprint (starting Thursday) and will let you know if we have any questions before merging and including in our next release 😄 ","2022-04-19 13:37:39.000000 UTC","2022-04-19 13:37:39.000000 UTC","74217849","2024-08-07 21:43:48.014000 UTC"
"1399035971","1500541167","Reminder to 

- [ ] 1. regen docs
- [ ] 2. check docs
- [ ] 3. change package deps","2023-01-20 22:39:18.000000 UTC","2023-01-20 22:39:18.000000 UTC","91097070","2024-08-07 21:43:48.849000 UTC"
"1251246381","1235727576","These updates have been included in PR #44 ","2022-09-19 16:22:02.000000 UTC","2022-09-19 16:22:02.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"807306948","841199454","@fadhguru thank you for creating this issue, and it was great meeting you earlier today.

We'll add this feature request to our backlog and let you know when this is implemented.","2021-03-25 19:11:15.000000 UTC","2021-03-25 19:11:15.000000 UTC","54283769","2024-08-07 21:43:47.636000 UTC"
"807665329","840996022","this LGTM! though i'm wondering if we should update the variable names to be prefixed...maybe for another PR....","2021-03-25 22:53:10.000000 UTC","2021-03-25 22:53:32.000000 UTC","65564846","2024-08-07 21:43:47.636000 UTC"
"1252522662","1371444129","Would love some help @fivetran-joemarkiewicz ","2022-09-20 15:23:52.000000 UTC","2022-09-20 15:24:06.000000 UTC","82036810","2024-08-07 21:43:48.420000 UTC"
"1252534839","1371444129","@nbenezri do the package installs on `dbt deps` work locally? Is the only issue when deploying it, or does it fail locally as well?","2022-09-20 15:33:29.000000 UTC","2022-09-20 15:33:29.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1252600764","1371444129","Locally it works. Actually, until the issue is solved, I use crontab from my server instead of Fivetran's transformation schedule.","2022-09-20 16:26:51.000000 UTC","2022-09-20 16:26:51.000000 UTC","82036810","2024-08-07 21:43:48.420000 UTC"
"1400750137","1553040105","Hi @nbenezri thanks for opening this issue! 

Just to confirm I understand, are you saying that after the refreshed table gets created again, you're unable to query from it? But by renaming the table then you can? I'm having trouble understanding why it's unable to be queried in the first place. Or, can you query in dev, just not in prod? ","2023-01-23 17:56:38.000000 UTC","2023-01-23 17:56:38.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1252652229","1371444129","Since it works locally, I imagine this is something that needs to be addressed at the Fivetran Transformations layer. Unfortunately, I am not part of this team but I would recommend opening a [Support Ticket](https://support.fivetran.com/hc/en-us) (if you have not already) to help resolve this issue.

I apologize I am unable to help address this, but I do believe it has something to do with how Fivetran Transformations talks to other repos.","2022-09-20 17:08:54.000000 UTC","2022-09-20 17:08:54.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1401535857","1553040105","When the refreshes going on it is unavailable. In the above example, during 09:12:05 - 09:15:08.","2023-01-24 08:19:14.000000 UTC","2023-01-24 08:19:14.000000 UTC","82036810","2024-08-07 21:43:48.850000 UTC"
"1551453517","1713202702","Hi @pietrotansini thanks for opening this issue! 

We have actually seen a number of these issues sprout up over the last week across all our Fivetran dbt packages. It seems to be due to newer BigQuery driver that handles JSON datatypes differently. My team and I are currently investigating and are hoping to respond soon with a possible fix.

Be sure to follow this issue for more updates!","2023-05-17 14:00:17.000000 UTC","2023-05-17 14:00:17.000000 UTC","74217849","2024-08-07 21:43:49.261000 UTC"
"1256617142","1120843886","hey @d3ad-pix3l, picking this up again! were there any cases in which
```
invoices.subscription_id != invoice_line_items.subscription_id 
and invoices.subscription_id is not null 
and invoice_line_items.subscription_id is not null
```


and could you explain the difference in the two environments you ran that query in? is the data warehouse your Fivetran-piped Stripe data? ","2022-09-23 19:55:27.000000 UTC","2022-09-23 19:55:27.000000 UTC","65564846","2024-08-07 21:43:48.420000 UTC"
"1256651333","1120843886","@fivetran-jamie I was testing the data in the data warehouse from which Fivetran piped in Stripe data and using the built-in query writer in Stripe via Sigma. I am no longer working on this project however, so I cannot provide any additional information beyond what I provided previously.","2022-09-23 20:39:58.000000 UTC","2022-09-23 20:39:58.000000 UTC","24665116","2024-08-07 21:43:48.420000 UTC"
"1109114523","1120843886","I did some additional testing against our production data.

First, I validated data within Stripe alone to check differences between the `subscription_id` between the two tables in question:

```
with invoice_subs as (
  
    select
      invoices.id as invoice_id,
      invoices.date as invoice_created_at,
      invoices.status as invoice_status,
      invoices.subscription_id,
      invoices.total / 100.00 as invoice_total,
      invoice_line_items.source_type,
      invoice_line_items.proration as is_proration,
      invoice_line_items.subscription as invoice_line_item_sub_id,
      invoice_line_items.amount / 100.00 as invoice_line_item_amount,
      case when invoices.subscription_id = invoice_line_items.subscription
        then true
      else false end as sub_matches,
      prices.id as price_id,
      prices.recurring_interval,
      products.id as product_id,
      products.active as is_active

    from invoices

    join invoice_line_items 
      on invoices.id = invoice_line_items.invoice_id
    left join prices
      on invoice_line_items.price_id = prices.id
    left join products
      on prices.product_id = products.id
  
  )
  
  select * from invoice_subs where sub_matches = false
```
  

I exported the data and reviewed several scenarios and pulled up invoices in the UI to confirm my findings. See below:

- Reviewing invoices, invoice line items, subscriptions data in Stripe where the `subscription_id` does not match between the `invoices` and `invoice_line_items`. Total count: 4,600
	- The `invoice_line_items` that do not have a `subscription_id`  and `invoices` does. Total count: 625
		- All but 1 were related to proration and all were `invoiceitem` source type.
		- Spot checking some of these and they have multiple line items that appear related to subscription changes so I would have expected a `subscription_id` on the `invoice_line_items` instead.
		- Only 16 were related to invoices where the `total` was greater than 0.
		- There doesn't appear to be any trends related to timing of the creation of the invoices. Seen as far back as August 2016 and as recent as the April 2022.
		- Conclusion: These invoices were either created in a way that broke the `invoice_line_items` relationship or there is a bug.
	- The `invoice_line_items` that do have a `subscription_id` and `invoices` does not is related to proration where each line item links to the current and previous subscription. Total count: 3888
		- Note: there were 3 that weren't related to proration, but they were `One-time` price/products  - not sure why a `subscription_id` would be recorded for these.
		- Conclusion: Other than the 3, this was an expected difference. I do not believe it is worth investigating further.
	- Both the `invoice_line_items` and `invoices` `subscription_id` are `null`. Total count: 87
		- All but 1 are related to `One-time` price/products. The single exception also showed `subscription` as the source type. Not sure why a `subscription_id` wasn't recorded.
		- Conclusion: Other than the 1, this was an expected result. I do not believe it is worth investigating further.
	- Overall conclusion: There appears to be scenarios where only the `invoices` records a `subscription_id` which is a cause for concern if only relying on the `invoice_line_items` table. It is unclear to me if this problem is created by the implementation and creation of the invoices on our end or is caused by a bug. In either case, it may make sense to fallback to the `invoices.subscription_id` if there is no `invoice_line_items.subscription_id`.

The next step is checking against the data being synced to our data warehouse which when running a similar query gave far more results which leads me to believe there are changes happening on the invoice and/or the line items that isn't syncing or there is a delay. More to come.

Update: When running the same query against the data warehouse:

- There was an additional 4,325 records that do not have a `invoice_line_items.subscription_id`.
	- All of them show as `subscription` type.
	- Only 28 records were prior to 01/01/22 with the oldest being Sept 2019.
	- The `invoice_line_item.id` appears to reflect the `subscription_id` for these records.
	- Conclusion: There appears to be a long delay or bug with syncing, updating the `invoice_line_items` records to reflect the correct IDs. This has significant impact since this value would be used to filter and join subscription data.
- Additional testing: I did the same query using `invoice_items` and that came much closer to the sources differences. 4,577. Though, in both the source and destination it would appear this table has less records than the `invoice_line_items` table and is missing some needed columns.","2022-04-25 22:48:48.000000 UTC","2022-04-25 23:59:28.000000 UTC","24665116","2024-08-07 21:43:48.014000 UTC"
"1405672704","1553040105","Hi @nbenezri sorry for the delay! I understand the issue you're experiencing, though this is the way dbt works as is it runs a create or replace statement. I think the issue may be better resolved looking at how your environment is set up. I would suggest working with your engineering team to make sure your dashboards are still available during table refreshes-- there should be some kind of best practices for when prod goes offline temporarily.","2023-01-26 21:24:47.000000 UTC","2023-01-26 21:24:47.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"961434925","997540035","See https://github.com/fivetran/dbt_stripe/pull/21","2021-11-04 21:21:27.000000 UTC","2021-11-04 21:21:27.000000 UTC","91097070","2024-08-07 21:43:47.656000 UTC"
"1258107576","1383635883","Hi @LewisDavies thanks so much for opening this issue. This is a very interesting error you are coming across. I have a few quick questions to better understand the root of the issue:
- Can you confirm for the full stop case `feature.id`, that the field name in the JSON object is indeed listed as `feature.id`. I don't imagine the JSON macro we have that pivots the fields would be causing this, but want to confirm the source is accurate and we just need to account for these edge cases.
- Similar to the above, do you know if Stripe has any guardrails in place for these metadata fields? For example, can fields be created with special characters? If so, we will need to add regex matching into the code logic to account (find and replace) for these special characters.
- Would you be able to share the contents of the `target/run/stripe_source/models/stg_stripe__plan.sql` file? I am curious to see how the compiled sql looks for this model.

In addition to the above questions, I feel the `set` issue may possibly be able to be addressed by double quoting the fields in the variable list. Would you be able to attempt the following:
```yml
vars:
    stripe__plan_metadata: ['""set""','feature.id','etc.']
```

I am not positive it will work, but would be worth the try! I will keep digging in on my end to see if there is a better way to address the reserved word issue. In the meantime, it would be great if you could help provide details to my above questions as well. Thanks so much again for raising this with our team 😄 ","2022-09-26 14:15:13.000000 UTC","2022-09-26 14:15:13.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1555128638","1713202702","Hi @pietrotansini I have been able to explore this a bit further and have been able to identify the core issue. It seems new connectors set up against a BigQuery destination are syncing JSON fields as a JSON datatype; however, previous connectors are syncing JSON fields as a STRING datatype. As such, when the package is attempting to union the tables across schemas it is finding conflicting datatypes for the `metadata` field (as some are STRING type and others are JSON type).

Unfortunately there is not much we can do within the dbt package itself. Especially as we are unable to do a JSON to STRING or STRING to JSON cast. My recommendation at the moment would be to open a [support ticket](https://support.fivetran.com/hc/en-us) to discuss the issue you are seeing with our support team as they will be able to help with any next steps in triaging the datatype mismatch you are seeing.","2023-05-19 19:22:08.000000 UTC","2023-05-19 19:22:08.000000 UTC","74217849","2024-08-07 21:43:49.261000 UTC"
"1407586444","1553040105","Yeah, I will rename the tables after each refresh.
I thought there might be something simpler.


*Thanks,*
*Nir Ben Ezri*
*DBA Team Lead*
*DistroKid*
*https://distrokid.com* <https://distrokid.com/>


On Thu, Jan 26, 2023 at 11:24 PM Renee Li ***@***.***> wrote:

> Hi @nbenezri <https://github.com/nbenezri> sorry for the delay! I
> understand the issue you're experiencing, though this is the way dbt works
> as is it runs a create or replace statement. I think the issue may be
> better resolved looking at how your environment is set up. I would suggest
> working with your engineering team to make sure your dashboards are still
> available during table refreshes-- there should be some kind of best
> practices for when prod goes offline temporarily.
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/fivetran/dbt_stripe/issues/57#issuecomment-1405672704>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/ATR4QSVYVLWF5KAAO2SJP7LWULTSXANCNFSM6AAAAAAUDZTMCM>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
>
","2023-01-29 07:28:30.000000 UTC","2023-01-29 07:28:30.000000 UTC","82036810","2024-08-07 21:43:48.850000 UTC"
"1112344914","1206769216","Hi @johnf, thank you for opening the PR! We've tested and included your changes to the package. Closing this issue! ","2022-04-28 15:25:11.000000 UTC","2022-04-28 15:25:11.000000 UTC","91097070","2024-08-07 21:43:48.014000 UTC"
"1409302801","1500541167","- [ ] docs regen 
- [ ] change package deps","2023-01-30 20:40:05.000000 UTC","2023-01-30 20:40:05.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1411002595","1403442848","Closing this issue out as the currency field is now incorporated in our invoice models!","2023-01-31 20:14:47.000000 UTC","2023-01-31 20:14:47.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1411006206","1383635883","Closing this out as we have updated the package to allow for the metadata json field to be pivoted out. For instructions on how to correctly set it up we've included info in the [README](https://github.com/fivetran/dbt_stripe/blob/main/README.md#pivoting-out-metadata-properties)! ","2023-01-31 20:17:58.000000 UTC","2023-01-31 20:17:58.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1411112323","1371444129","Closing this issue out as we have now introduced the [ability to bring metadata fields](https://github.com/fivetran/dbt_stripe/blob/main/README.md#pivoting-out-metadata-properties) into select staging models!","2023-01-31 21:46:46.000000 UTC","2023-01-31 21:46:46.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1411113652","1120858093","Closing this issue out as we've added more [context](https://github.com/fivetran/dbt_stripe/blob/main/README.md#including-sub-invoice-line-items) in our README.","2023-01-31 21:48:08.000000 UTC","2023-01-31 21:48:08.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1411134974","1120843886","`Subscription_id` is now brought into the [invoice staging model](https://github.com/fivetran/dbt_stripe_source/blob/b5b8423fa89c93112991a7aca2237fa56a844898/models/stg_stripe__invoice.sql#L33). While it is brought into the downstream [`invoice_details` ](https://github.com/fivetran/dbt_stripe/blob/main/models/stripe__invoice_details.sql)model via the subscription object, it is being joined to the invoice via `invoice.subscription_id`. ","2023-01-31 22:08:41.000000 UTC","2023-01-31 22:08:41.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1412396260","1553040105","Yeah, this is something more likely within dbt-core or your internal architecture! Will close this issue as this falls outside the realm of our packages ","2023-02-01 17:00:03.000000 UTC","2023-02-01 17:00:03.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"969186184","1053954498","HI @peter-dimov thanks for opening this Bug Report and I am sorry to see you are getting this `date_add` error. Would you be able to check for me what the datatype of the `available_on` field within the stripe source `balance_transaction` is? 

I see the `date_add` macro is being used in the below line and I wonder if the datatype within the source is the cause of this strange error. Additionally, is this the first time you are using the package and seeing this error? Or did this error come out of the blue?

https://github.com/fivetran/dbt_stripe/blob/295b59dca6a4a498dcc8b4f631c9c916976f3e5a/models/stripe__balance_transactions.sql#L74","2021-11-15 18:16:31.000000 UTC","2021-11-15 18:16:31.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"969196625","1053954498","@fivetran-joemarkiewicz thx for quick reply

Type seems to be alright (timestamp w tz) -- I'm using this directly on top of the fivetran source data

I forgot to add, but I think this may be a compilation error? Here's what I get when trying to compile the model:
```
Server error: Compilation Error in rpc request (from remote system)
Required var 'balance_transaction' not found in config:
Vars supplied to request = {
""stripe_database"": ""warehouse"",
""stripe_schema"": ""landing_stripe"",
""stripe_timezone"": ""America/Toronto""
}

> in rpc request (from remote system)
> called by rpc request (from remote system)
```
","2021-11-15 18:29:18.000000 UTC","2021-11-15 18:29:18.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"969204800","1053954498","> I forgot to add, but I think this may be a compilation error? Here's what I get when trying to compile the model:

Are you using dbt cloud? I have found that dbt cloud does not like compiling dbt package models directly from the dbt modules folder. This is why you are seeing this issue.

Would you be able to confirm in your Redshift instance what the datatype is?","2021-11-15 18:40:09.000000 UTC","2021-11-15 18:40:19.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"969213199","1053954498","In the meantime, I wonder if casting the `available_on` field in the stripe_source package to timestamp would solve this issue? As I have seen in the past the `timestamptz` data type does not work well with the `date_add` macro. Would you be able to try the below packages.yml dependency in place of the dbt hub versions and let me know if the compilation error still persists on `dbt run`?

```yml
packages:
  - git: https://github.com/fivetran/dbt_stripe.git
    revision: bugfix/timestamp-tz-fix
    warn-unpinned: false
```","2021-11-15 18:51:22.000000 UTC","2021-11-15 18:51:22.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"969223218","1053954498","Type: Timestamp with timezone

Yes, using dbt cloud. That revision worked! Although, some similar errors seem to be coming up on the following models (customer_overview, daily_overview) 

```
function convert_timezone(""unknown"", timestamp with time zone) does not exist
```
","2021-11-15 19:03:42.000000 UTC","2021-11-15 19:03:42.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"969233630","1053954498","Ah ha we are getting closer! I just pushed the same update for the `created_at` field within `balance_transactions`. Would you be able to try again?","2021-11-15 19:14:53.000000 UTC","2021-11-15 19:14:53.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"969246256","1053954498","No luck on that one still getting the same errors in customer_overview and daily_overview

Noticing some of the convert_timezone calls use 'created_at' while others use the macro 'dbt_utils.current_timestamp()'

Logs don't trace which one is causing the issue","2021-11-15 19:30:00.000000 UTC","2021-11-15 19:30:00.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"969307348","1053954498","Hmm I would have thought converting `created_at` in `balance_transactions` would do the trick?

Would you be able to run `dbt deps` again to make sure you are bringing in the latest commit I made on the branch?","2021-11-15 20:48:34.000000 UTC","2021-11-15 20:48:34.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"969315656","1053954498","Yep already reran dbt deps and dbt run stripe_source","2021-11-15 21:00:09.000000 UTC","2021-11-15 21:00:09.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"970762503","1053954498","Hi @peter-dimov I attempted the casting locally and it seems to have fixed the issue. Would you be able to share the datatype of the `created_at` field? I looked through Redshift docs and it seems this issue really only persists if the datatype is varchar?

I doubt that `created_at` is varchar, but would be interested if that is truly the case in your warehouse.","2021-11-16 22:50:25.000000 UTC","2021-11-16 22:50:25.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"971013758","1053954498","@fivetran-joemarkiewicz Found a fix!

Taking off 

```  stripe_timezone: ""America/Toronto"" ```

from the vars does the trick. Seems everything is fine from a datatype perspective. 

P.S. It also breaks if I put ""America/New_York"" like in your docs 
","2021-11-17 01:14:15.000000 UTC","2021-11-17 01:14:15.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"971600724","1053954498","Thanks for looking into that! It seems we will still want to push a fix to cast the datatype of `available_on` in the source package since the original issue will persist otherwise.

However, you mentioning the timezone variable is causing the failures makes me think a similar correction needs to be applied to the [date_timezone](https://github.com/fivetran/dbt_stripe/blob/main/macros/date_timezone.sql) macro. I will look further into that.","2021-11-17 13:50:09.000000 UTC","2021-11-17 13:50:09.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"1564153063","1713202702","Thank you Joe for the details. I'll open a ticket with your support team to understand how we can deal with the different datatype","2023-05-26 10:11:24.000000 UTC","2023-05-26 10:11:24.000000 UTC","62239865","2024-08-07 21:43:49.261000 UTC"
"2158789018","2309523486","Hi @sbailliez. To update you, our engineering team has just released a connector update ([release notes](https://fivetran.com/docs/connectors/applications/stripe/changelog#june2024)) to change the datatype of `livemode` to boolean, which should fix the issue. If you drop the TRANSFER table and re-sync it, that should resolve the error.

Because of this I'm going to mark this ticket as something we won't fix, but please let us know whether this resolves your error!","2024-06-10 16:13:28.000000 UTC","2024-06-10 16:13:28.000000 UTC","111930712","2024-08-07 21:43:49.273000 UTC"
"1273330651","1383635883","Hey @fivetran-joemarkiewicz, sorry for the slow reply.

- The full stops are in the field names taken from Stripe, so the name appears as `feature.id` in the raw data Fivetran has imported.
- There don't seem to be any guardrails around the field names other than [how many you can add and how long they are](https://stripe.com/docs/api/metadata).
- The full file is pretty long but the key part is in the `final` CTE:
```
replace(json_extract_path_text(try_parse_json( metadata ), 'plan.id' ), '""', '') as plan.id,
replace(json_extract_path_text(try_parse_json( metadata ), 'plan.handle' ), '""', '') as plan.handle,
replace(json_extract_path_text(try_parse_json( metadata ), 'set' ), '""', '') as set,
```
It's failing when the package tries to set a column name containing `.` or a reserved word. Enclosing them in quotes didn't work.
","2022-10-10 13:41:22.000000 UTC","2022-10-10 13:41:22.000000 UTC","16354488","2024-08-07 21:43:48.420000 UTC"
"1273538541","1383635883","No worries at all @LewisDavies thanks for sharing more information on the issue you are experiencing. Let me try and fiddle around with this a bit and see what I can come back with regarding this parsing issue. 🤔 ","2022-10-10 16:09:06.000000 UTC","2022-10-10 16:09:06.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1273805551","1403442848","Hi @ccbrandenburg thanks so much for opening this feature request. I would agree with you that it would be beneficial to incorporate the `currency` field into the `stripe__invoice_line_items` end model. 

As you pointed out, this field is available in the upstream models and wouldn't be too difficult to incorporate in the end model. I notice you are interested in contributing this feature to the package! If you would like, this would be a great feature request to open a PR to incorporate within the package. If you open a PR, my team and I will be happy to review and work with you to get the PR in a place to merge into the next release.

If you are interested in opening a PR, let me know if you have any questions as I would be happy to help answer any. Otherwise, my team can pick this feature up in a future update down the line. 😄 ","2022-10-10 20:47:26.000000 UTC","2022-10-10 20:47:26.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"1274659808","1403442848","Hey @fivetran-joemarkiewicz happy to create a PR for this. 

I just tried to push my commits on my branch but seem to be missing permissions. Do you need to grant me permissions to push to the repo?

Any local testing I need to do or does it all run as part of the CI process?

","2022-10-11 13:06:40.000000 UTC","2022-10-11 13:06:40.000000 UTC","9105859","2024-08-07 21:43:48.420000 UTC"
"1274790027","1403442848","Hi @ccbrandenburg you will need to fork this repo and make the changes to your fork. Once your local changes look good you can open a PR to this `main` branch on this repo! 

If you can do some local testing that would be great. The CI process will kick off regardless once we merge this into our repo.","2022-10-11 14:30:58.000000 UTC","2022-10-11 14:30:58.000000 UTC","74217849","2024-08-07 21:43:48.420000 UTC"
"2166202489","2309523486","Closing this issue out since the fix was made at the connector, however if anyone runs into this issue again, please feel free to comment in this thread.","2024-06-13 16:43:52.000000 UTC","2024-06-13 16:43:52.000000 UTC","111930712","2024-08-07 21:43:49.273000 UTC"
"1278085179","1405946157","@ccbrandenburg also FYI my team and I will be attending the Coalesce Conference next week and will be having a release freeze in place until we get back. You can expect this change to go live the week of 10/24.

Thanks again so much for your contribution!!","2022-10-13 19:26:41.000000 UTC","2022-10-13 19:26:41.000000 UTC","74217849","2024-08-07 21:43:48.421000 UTC"
"1278103631","1405946157","In the meantime, we are good to merge these changes!","2022-10-13 19:45:55.000000 UTC","2022-10-13 19:45:55.000000 UTC","74217849","2024-08-07 21:43:48.421000 UTC"
"989003365","1053954498","Hi @peter-dimov,

I hope all is well! I wanted to post back as I believe I have found a solution for this issue. When you have a free moment would you be able to test the working branch again? Essentially, I found that for a case in Redshift when we the timestamps are `timestamptz` we need to explicitly cast the data type to `timestamp without time zone`.

Let me know if this works!","2021-12-08 17:08:14.000000 UTC","2021-12-08 17:08:14.000000 UTC","74217849","2024-08-07 21:43:47.657000 UTC"
"1292676435","1408562080","- [ ] revert packages once source released
","2022-10-26 21:32:57.000000 UTC","2022-10-26 21:32:57.000000 UTC","91097070","2024-08-07 21:43:48.421000 UTC"
